timestamp,node_id,event,num_cores,num_free_cores,num_utilized_cores
1748485995,n16,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n17,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n18,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n19,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n20,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n21,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n22,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n23,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n24,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n25,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n26,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n27,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n28,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n29,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n30,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n31,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n32,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n33,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n34,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n35,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n36,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n37,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n38,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n39,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n40,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n41,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n42,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n43,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n44,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n45,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n46,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n47,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n48,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n49,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n50,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n51,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n52,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n53,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n54,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n55,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n56,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n57,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n58,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n59,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n60,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n61,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n62,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n63,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n64,NODE_OCCUPATION_CHANGED,18,2,16
1748485995,n65,NODE_OCCUPATION_CHANGED,18,2,16
1748485998,n34,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n35,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n36,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n37,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n38,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n39,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n40,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n41,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n42,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n43,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n44,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n45,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n46,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n47,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n48,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n49,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n50,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n51,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n52,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n53,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n54,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n55,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n56,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n57,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n58,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n59,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n60,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n61,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n62,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n63,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n64,NODE_OCCUPATION_CHANGED,18,0,0
1748485998,n65,NODE_OCCUPATION_CHANGED,18,0,0
1748485999,n34,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n35,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n36,NODE_OCCUPATION_CHANGED,18,0,18
1748485999,n37,NODE_OCCUPATION_CHANGED,18,0,18
