timestamp,event,task_id,task_name,task_graph_id
1748488246,TASK_SUBMITTED,MCAGraphObject://0/53458/1,exp_04_02_02_02_03_n100_c18_58,MCAGraphObject://0/53458
1748488250,TASK_STARTED,MCAGraphObject://0/53458/1,exp_04_02_02_02_03_n100_c18_58,MCAGraphObject://0/53458
1748488280,TASK_SUBMITTED,MCAGraphObject://0/53977,MCAGraphObject://0/53977,
1748488280,TASK_SUBMITTED,MCAGraphObject://0/53977/1,exp_04_02_02_02_03_n100_c18_59,MCAGraphObject://0/53977
1748488291,TASK_STARTED,MCAGraphObject://0/53977/1,exp_04_02_02_02_03_n100_c18_59,MCAGraphObject://0/53977
1748488293,TASK_SUBMITTED,MCAGraphObject://0/54641,MCAGraphObject://0/54641,
1748488293,TASK_SUBMITTED,MCAGraphObject://0/54641/1,exp_04_02_02_02_03_n100_c18_60,MCAGraphObject://0/54641
1748488295,TASK_TERMINATED,MCAGraphObject://0/49095/1,exp_04_02_02_02_03_n100_c18_53,MCAGraphObject://0/49095
1748488301,TASK_STARTED,MCAGraphObject://0/54641/1,exp_04_02_02_02_03_n100_c18_60,MCAGraphObject://0/54641
1748488303,TASK_SUBMITTED,MCAGraphObject://0/55344,MCAGraphObject://0/55344,
1748488303,TASK_SUBMITTED,MCAGraphObject://0/55344/1,exp_04_02_02_02_03_n100_c18_61,MCAGraphObject://0/55344
1748488307,TASK_TERMINATED,MCAGraphObject://0/53977/1,exp_04_02_02_02_03_n100_c18_59,MCAGraphObject://0/53977
1748488308,TASK_TERMINATED,MCAGraphObject://0/54641/1,exp_04_02_02_02_03_n100_c18_60,MCAGraphObject://0/54641
1748488310,TASK_STARTED,MCAGraphObject://0/55344/1,exp_04_02_02_02_03_n100_c18_61,MCAGraphObject://0/55344
1748488316,TASK_TERMINATED,MCAGraphObject://0/55344/1,exp_04_02_02_02_03_n100_c18_61,MCAGraphObject://0/55344
1748488376,TASK_TERMINATED,MCAGraphObject://0/51173/1,exp_04_02_02_02_03_n100_c18_56,MCAGraphObject://0/51173
1748488423,TASK_SUBMITTED,MCAGraphObject://0/56699,MCAGraphObject://0/56699,
1748488423,TASK_SUBMITTED,MCAGraphObject://0/56699/1,exp_04_02_02_02_03_n100_c18_62,MCAGraphObject://0/56699
1748488426,TASK_STARTED,MCAGraphObject://0/56699/1,exp_04_02_02_02_03_n100_c18_62,MCAGraphObject://0/56699
1748488438,TASK_TERMINATED,MCAGraphObject://0/53458/1,exp_04_02_02_02_03_n100_c18_58,MCAGraphObject://0/53458
1748488503,TASK_TERMINATED,MCAGraphObject://0/56699/1,exp_04_02_02_02_03_n100_c18_62,MCAGraphObject://0/56699
1748488518,TASK_SUBMITTED,MCAGraphObject://0/58061,MCAGraphObject://0/58061,
1748488518,TASK_SUBMITTED,MCAGraphObject://0/58061/1,exp_04_02_02_02_03_n100_c18_63,MCAGraphObject://0/58061
1748488523,TASK_STARTED,MCAGraphObject://0/58061/1,exp_04_02_02_02_03_n100_c18_63,MCAGraphObject://0/58061
1748488526,TASK_SUBMITTED,MCAGraphObject://0/59418,MCAGraphObject://0/59418,
1748488526,TASK_SUBMITTED,MCAGraphObject://0/59418/1,exp_04_02_02_02_03_n100_c18_64,MCAGraphObject://0/59418
1748488536,TASK_SUBMITTED,MCAGraphObject://0/59423,MCAGraphObject://0/59423,
1748488536,TASK_SUBMITTED,MCAGraphObject://0/59423/1,exp_04_02_02_02_03_n100_c18_65,MCAGraphObject://0/59423
1748488549,TASK_STARTED,MCAGraphObject://0/59423/1,exp_04_02_02_02_03_n100_c18_65,MCAGraphObject://0/59423
1748488558,TASK_SUBMITTED,MCAGraphObject://0/60011,MCAGraphObject://0/60011,
1748488558,TASK_SUBMITTED,MCAGraphObject://0/60011/1,exp_04_02_02_02_03_n100_c18_66,MCAGraphObject://0/60011
1748488563,TASK_SUBMITTED,MCAGraphObject://0/60016,MCAGraphObject://0/60016,
1748488563,TASK_SUBMITTED,MCAGraphObject://0/60016/1,exp_04_02_02_02_03_n100_c18_67,MCAGraphObject://0/60016
1748488582,TASK_SUBMITTED,MCAGraphObject://0/60021,MCAGraphObject://0/60021,
1748488582,TASK_SUBMITTED,MCAGraphObject://0/60021/1,exp_04_02_02_02_03_n100_c18_68,MCAGraphObject://0/60021
1748488598,TASK_TERMINATED,MCAGraphObject://0/58061/1,exp_04_02_02_02_03_n100_c18_63,MCAGraphObject://0/58061
1748488602,TASK_STARTED,MCAGraphObject://0/60011/1,exp_04_02_02_02_03_n100_c18_66,MCAGraphObject://0/60011
1748488605,TASK_STARTED,MCAGraphObject://0/60016/1,exp_04_02_02_02_03_n100_c18_67,MCAGraphObject://0/60016
1748488605,TASK_STARTED,MCAGraphObject://0/60021/1,exp_04_02_02_02_03_n100_c18_68,MCAGraphObject://0/60021
1748488610,TASK_TERMINATED,MCAGraphObject://0/60016/1,exp_04_02_02_02_03_n100_c18_67,MCAGraphObject://0/60016
1748488629,TASK_TERMINATED,MCAGraphObject://0/59423/1,exp_04_02_02_02_03_n100_c18_65,MCAGraphObject://0/59423
1748488677,TASK_TERMINATED,MCAGraphObject://0/60011/1,exp_04_02_02_02_03_n100_c18_66,MCAGraphObject://0/60011
1748488677,TASK_SUBMITTED,MCAGraphObject://0/62299,MCAGraphObject://0/62299,
1748488677,TASK_SUBMITTED,MCAGraphObject://0/62299/1,exp_04_02_02_02_03_n100_c18_69,MCAGraphObject://0/62299
1748488685,TASK_SUBMITTED,MCAGraphObject://0/62818,MCAGraphObject://0/62818,
1748488685,TASK_SUBMITTED,MCAGraphObject://0/62818/1,exp_04_02_02_02_03_n100_c18_70,MCAGraphObject://0/62818
1748488686,TASK_TERMINATED,MCAGraphObject://0/60021/1,exp_04_02_02_02_03_n100_c18_68,MCAGraphObject://0/60021
1748488686,TASK_STARTED,MCAGraphObject://0/62299/1,exp_04_02_02_02_03_n100_c18_69,MCAGraphObject://0/62299
1748488689,TASK_STARTED,MCAGraphObject://0/59418/1,exp_04_02_02_02_03_n100_c18_64,MCAGraphObject://0/59418
1748488690,TASK_STARTED,MCAGraphObject://0/62818/1,exp_04_02_02_02_03_n100_c18_70,MCAGraphObject://0/62818
1748488693,TASK_SUBMITTED,MCAGraphObject://0/63987,MCAGraphObject://0/63987,
1748488693,TASK_SUBMITTED,MCAGraphObject://0/63987/1,exp_04_02_02_02_03_n100_c18_71,MCAGraphObject://0/63987
1748488701,TASK_TERMINATED,MCAGraphObject://0/62818/1,exp_04_02_02_02_03_n100_c18_70,MCAGraphObject://0/62818
1748488707,TASK_STARTED,MCAGraphObject://0/63987/1,exp_04_02_02_02_03_n100_c18_71,MCAGraphObject://0/63987
1748488710,TASK_SUBMITTED,MCAGraphObject://0/65011,MCAGraphObject://0/65011,
1748488710,TASK_SUBMITTED,MCAGraphObject://0/65011/1,exp_04_02_02_02_03_n100_c18_72,MCAGraphObject://0/65011
1748488726,TASK_TERMINATED,MCAGraphObject://0/63987/1,exp_04_02_02_02_03_n100_c18_71,MCAGraphObject://0/63987
1748488731,TASK_STARTED,MCAGraphObject://0/65011/1,exp_04_02_02_02_03_n100_c18_72,MCAGraphObject://0/65011
1748488737,TASK_SUBMITTED,MCAGraphObject://0/65786,MCAGraphObject://0/65786,
1748488737,TASK_SUBMITTED,MCAGraphObject://0/65786/1,exp_04_02_02_02_03_n100_c18_73,MCAGraphObject://0/65786
1748488749,TASK_STARTED,MCAGraphObject://0/65786/1,exp_04_02_02_02_03_n100_c18_73,MCAGraphObject://0/65786
1748488773,TASK_TERMINATED,MCAGraphObject://0/62299/1,exp_04_02_02_02_03_n100_c18_69,MCAGraphObject://0/62299
1748488796,TASK_SUBMITTED,MCAGraphObject://0/66950,MCAGraphObject://0/66950,
1748488796,TASK_SUBMITTED,MCAGraphObject://0/66950/1,exp_04_02_02_02_03_n100_c18_74,MCAGraphObject://0/66950
1748488835,TASK_SUBMITTED,MCAGraphObject://0/67403,MCAGraphObject://0/67403,
1748488835,TASK_SUBMITTED,MCAGraphObject://0/67403/1,exp_04_02_02_02_03_n100_c18_75,MCAGraphObject://0/67403
1748488849,TASK_TERMINATED,MCAGraphObject://0/65786/1,exp_04_02_02_02_03_n100_c18_73,MCAGraphObject://0/65786
1748488849,TASK_STARTED,MCAGraphObject://0/67403/1,exp_04_02_02_02_03_n100_c18_75,MCAGraphObject://0/67403
1748488875,TASK_SUBMITTED,MCAGraphObject://0/68249,MCAGraphObject://0/68249,
1748488875,TASK_SUBMITTED,MCAGraphObject://0/68249/1,exp_04_02_02_02_03_n100_c18_76,MCAGraphObject://0/68249
1748488888,TASK_STARTED,MCAGraphObject://0/68249/1,exp_04_02_02_02_03_n100_c18_76,MCAGraphObject://0/68249
1748488893,TASK_SUBMITTED,MCAGraphObject://0/68420,MCAGraphObject://0/68420,
1748488893,TASK_SUBMITTED,MCAGraphObject://0/68420/1,exp_04_02_02_02_03_n100_c18_77,MCAGraphObject://0/68420
1748488914,TASK_STARTED,MCAGraphObject://0/68420/1,exp_04_02_02_02_03_n100_c18_77,MCAGraphObject://0/68420
1748488918,TASK_SUBMITTED,MCAGraphObject://0/68791,MCAGraphObject://0/68791,
1748488918,TASK_SUBMITTED,MCAGraphObject://0/68791/1,exp_04_02_02_02_03_n100_c18_78,MCAGraphObject://0/68791
1748488931,TASK_SUBMITTED,MCAGraphObject://0/68864,MCAGraphObject://0/68864,
1748488931,TASK_SUBMITTED,MCAGraphObject://0/68864/1,exp_04_02_02_02_03_n100_c18_79,MCAGraphObject://0/68864
1748488952,TASK_STARTED,MCAGraphObject://0/68864/1,exp_04_02_02_02_03_n100_c18_79,MCAGraphObject://0/68864
1748488975,TASK_TERMINATED,MCAGraphObject://0/68864/1,exp_04_02_02_02_03_n100_c18_79,MCAGraphObject://0/68864
1748488994,TASK_SUBMITTED,MCAGraphObject://0/69741,MCAGraphObject://0/69741,
1748488994,TASK_SUBMITTED,MCAGraphObject://0/69741/1,exp_04_02_02_02_03_n100_c18_80,MCAGraphObject://0/69741
1748488995,TASK_TERMINATED,MCAGraphObject://0/59418/1,exp_04_02_02_02_03_n100_c18_64,MCAGraphObject://0/59418
1748489017,TASK_TERMINATED,MCAGraphObject://0/68420/1,exp_04_02_02_02_03_n100_c18_77,MCAGraphObject://0/68420
1748489039,TASK_TERMINATED,MCAGraphObject://0/65011/1,exp_04_02_02_02_03_n100_c18_72,MCAGraphObject://0/65011
1748489043,TASK_STARTED,MCAGraphObject://0/66950/1,exp_04_02_02_02_03_n100_c18_74,MCAGraphObject://0/66950
1748489047,TASK_SUBMITTED,MCAGraphObject://0/71118,MCAGraphObject://0/71118,
1748489047,TASK_SUBMITTED,MCAGraphObject://0/71118/1,exp_04_02_02_02_03_n100_c18_81,MCAGraphObject://0/71118
1748489056,TASK_STARTED,MCAGraphObject://0/71118/1,exp_04_02_02_02_03_n100_c18_81,MCAGraphObject://0/71118
1748489064,TASK_SUBMITTED,MCAGraphObject://0/71317,MCAGraphObject://0/71317,
1748489064,TASK_SUBMITTED,MCAGraphObject://0/71317/1,exp_04_02_02_02_03_n100_c18_82,MCAGraphObject://0/71317
1748489079,TASK_STARTED,MCAGraphObject://0/71317/1,exp_04_02_02_02_03_n100_c18_82,MCAGraphObject://0/71317
1748489080,TASK_SUBMITTED,MCAGraphObject://0/71680,MCAGraphObject://0/71680,
1748489080,TASK_SUBMITTED,MCAGraphObject://0/71680/1,exp_04_02_02_02_03_n100_c18_83,MCAGraphObject://0/71680
1748489090,TASK_SUBMITTED,MCAGraphObject://0/71717,MCAGraphObject://0/71717,
1748489090,TASK_SUBMITTED,MCAGraphObject://0/71717/1,exp_04_02_02_02_03_n100_c18_84,MCAGraphObject://0/71717
1748489098,TASK_SUBMITTED,MCAGraphObject://0/72016,MCAGraphObject://0/72016,
1748489098,TASK_SUBMITTED,MCAGraphObject://0/72016/1,exp_04_02_02_02_03_n100_c18_85,MCAGraphObject://0/72016
1748489099,TASK_STARTED,MCAGraphObject://0/71680/1,exp_04_02_02_02_03_n100_c18_83,MCAGraphObject://0/71680
1748489106,TASK_SUBMITTED,MCAGraphObject://0/72187,MCAGraphObject://0/72187,
1748489106,TASK_SUBMITTED,MCAGraphObject://0/72187/1,exp_04_02_02_02_03_n100_c18_86,MCAGraphObject://0/72187
1748489118,TASK_STARTED,MCAGraphObject://0/71717/1,exp_04_02_02_02_03_n100_c18_84,MCAGraphObject://0/71717
1748489120,TASK_STARTED,MCAGraphObject://0/72016/1,exp_04_02_02_02_03_n100_c18_85,MCAGraphObject://0/72016
1748489122,TASK_TERMINATED,MCAGraphObject://0/67403/1,exp_04_02_02_02_03_n100_c18_75,MCAGraphObject://0/67403
1748489129,TASK_STARTED,MCAGraphObject://0/72187/1,exp_04_02_02_02_03_n100_c18_86,MCAGraphObject://0/72187
1748489143,TASK_SUBMITTED,MCAGraphObject://0/72958,MCAGraphObject://0/72958,
1748489143,TASK_SUBMITTED,MCAGraphObject://0/72958/1,exp_04_02_02_02_03_n100_c18_87,MCAGraphObject://0/72958
1748489195,TASK_TERMINATED,MCAGraphObject://0/68249/1,exp_04_02_02_02_03_n100_c18_76,MCAGraphObject://0/68249
1748489195,TASK_TERMINATED,MCAGraphObject://0/71118/1,exp_04_02_02_02_03_n100_c18_81,MCAGraphObject://0/71118
1748489195,TASK_TERMINATED,MCAGraphObject://0/71680/1,exp_04_02_02_02_03_n100_c18_83,MCAGraphObject://0/71680
1748489195,TASK_SUBMITTED,MCAGraphObject://0/73251,MCAGraphObject://0/73251,
1748489195,TASK_SUBMITTED,MCAGraphObject://0/73251/1,exp_04_02_02_02_03_n100_c18_88,MCAGraphObject://0/73251
1748489210,TASK_STARTED,MCAGraphObject://0/73251/1,exp_04_02_02_02_03_n100_c18_88,MCAGraphObject://0/73251
1748489224,TASK_TERMINATED,MCAGraphObject://0/72016/1,exp_04_02_02_02_03_n100_c18_85,MCAGraphObject://0/72016
1748489230,TASK_SUBMITTED,MCAGraphObject://0/74095,MCAGraphObject://0/74095,
1748489230,TASK_SUBMITTED,MCAGraphObject://0/74095/1,exp_04_02_02_02_03_n100_c18_89,MCAGraphObject://0/74095
1748489242,TASK_SUBMITTED,MCAGraphObject://0/74297,MCAGraphObject://0/74297,
1748489242,TASK_SUBMITTED,MCAGraphObject://0/74297/1,exp_04_02_02_02_03_n100_c18_90,MCAGraphObject://0/74297
1748489261,TASK_STARTED,MCAGraphObject://0/74297/1,exp_04_02_02_02_03_n100_c18_90,MCAGraphObject://0/74297
1748489271,TASK_TERMINATED,MCAGraphObject://0/73251/1,exp_04_02_02_02_03_n100_c18_88,MCAGraphObject://0/73251
1748489333,TASK_TERMINATED,MCAGraphObject://0/71717/1,exp_04_02_02_02_03_n100_c18_84,MCAGraphObject://0/71717
1748489336,TASK_SUBMITTED,MCAGraphObject://0/75567,MCAGraphObject://0/75567,
1748489336,TASK_SUBMITTED,MCAGraphObject://0/75567/1,exp_04_02_02_02_03_n100_c18_91,MCAGraphObject://0/75567
1748489337,TASK_STARTED,MCAGraphObject://0/68791/1,exp_04_02_02_02_03_n100_c18_78,MCAGraphObject://0/68791
1748489353,TASK_STARTED,MCAGraphObject://0/75567/1,exp_04_02_02_02_03_n100_c18_91,MCAGraphObject://0/75567
1748489354,TASK_TERMINATED,MCAGraphObject://0/66950/1,exp_04_02_02_02_03_n100_c18_74,MCAGraphObject://0/66950
1748489413,TASK_SUBMITTED,MCAGraphObject://0/77177,MCAGraphObject://0/77177,
1748489413,TASK_SUBMITTED,MCAGraphObject://0/77177/1,exp_04_02_02_02_03_n100_c18_92,MCAGraphObject://0/77177
1748489430,TASK_SUBMITTED,MCAGraphObject://0/77278,MCAGraphObject://0/77278,
1748489430,TASK_SUBMITTED,MCAGraphObject://0/77278/1,exp_04_02_02_02_03_n100_c18_93,MCAGraphObject://0/77278
1748489449,TASK_STARTED,MCAGraphObject://0/77278/1,exp_04_02_02_02_03_n100_c18_93,MCAGraphObject://0/77278
1748489454,TASK_TERMINATED,MCAGraphObject://0/75567/1,exp_04_02_02_02_03_n100_c18_91,MCAGraphObject://0/75567
1748489532,TASK_TERMINATED,MCAGraphObject://0/72187/1,exp_04_02_02_02_03_n100_c18_86,MCAGraphObject://0/72187
1748489538,TASK_TERMINATED,MCAGraphObject://0/77278/1,exp_04_02_02_02_03_n100_c18_93,MCAGraphObject://0/77278
1748489538,TASK_STARTED,MCAGraphObject://0/69741/1,exp_04_02_02_02_03_n100_c18_80,MCAGraphObject://0/69741
1748489561,TASK_SUBMITTED,MCAGraphObject://0/79335,MCAGraphObject://0/79335,
1748489561,TASK_SUBMITTED,MCAGraphObject://0/79335/1,exp_04_02_02_02_03_n100_c18_94,MCAGraphObject://0/79335
1748489584,TASK_TERMINATED,MCAGraphObject://0/68791/1,exp_04_02_02_02_03_n100_c18_78,MCAGraphObject://0/68791
1748489589,TASK_STARTED,MCAGraphObject://0/72958/1,exp_04_02_02_02_03_n100_c18_87,MCAGraphObject://0/72958
1748489604,TASK_SUBMITTED,MCAGraphObject://0/80242,MCAGraphObject://0/80242,
1748489604,TASK_SUBMITTED,MCAGraphObject://0/80242/1,exp_04_02_02_02_03_n100_c18_95,MCAGraphObject://0/80242
1748489611,TASK_SUBMITTED,MCAGraphObject://0/80279,MCAGraphObject://0/80279,
1748489611,TASK_SUBMITTED,MCAGraphObject://0/80279/1,exp_04_02_02_02_03_n100_c18_96,MCAGraphObject://0/80279
1748489637,TASK_SUBMITTED,MCAGraphObject://0/80508,MCAGraphObject://0/80508,
1748489637,TASK_SUBMITTED,MCAGraphObject://0/80508/1,exp_04_02_02_02_03_n100_c18_97,MCAGraphObject://0/80508
1748489638,TASK_TERMINATED,MCAGraphObject://0/74297/1,exp_04_02_02_02_03_n100_c18_90,MCAGraphObject://0/74297
1748489651,TASK_STARTED,MCAGraphObject://0/80279/1,exp_04_02_02_02_03_n100_c18_96,MCAGraphObject://0/80279
1748489704,TASK_SUBMITTED,MCAGraphObject://0/81699,MCAGraphObject://0/81699,
1748489704,TASK_SUBMITTED,MCAGraphObject://0/81699/1,exp_04_02_02_02_03_n100_c18_98,MCAGraphObject://0/81699
1748489728,TASK_STARTED,MCAGraphObject://0/81699/1,exp_04_02_02_02_03_n100_c18_98,MCAGraphObject://0/81699
1748489741,TASK_SUBMITTED,MCAGraphObject://0/82521,MCAGraphObject://0/82521,
1748489741,TASK_SUBMITTED,MCAGraphObject://0/82521/1,exp_04_02_02_02_03_n100_c18_99,MCAGraphObject://0/82521
1748489769,TASK_SUBMITTED,MCAGraphObject://0/82756,MCAGraphObject://0/82756,
1748489769,TASK_SUBMITTED,MCAGraphObject://0/82756/1,exp_04_02_02_02_03_n100_c18_100,MCAGraphObject://0/82756
1748489822,TASK_TERMINATED,MCAGraphObject://0/81699/1,exp_04_02_02_02_03_n100_c18_98,MCAGraphObject://0/81699
1748489855,TASK_STARTED,MCAGraphObject://0/82521/1,exp_04_02_02_02_03_n100_c18_99,MCAGraphObject://0/82521
1748489855,TASK_STARTED,MCAGraphObject://0/82756/1,exp_04_02_02_02_03_n100_c18_100,MCAGraphObject://0/82756
1748489873,TASK_TERMINATED,MCAGraphObject://0/69741/1,exp_04_02_02_02_03_n100_c18_80,MCAGraphObject://0/69741
1748489921,TASK_TERMINATED,MCAGraphObject://0/72958/1,exp_04_02_02_02_03_n100_c18_87,MCAGraphObject://0/72958
1748489926,TASK_TERMINATED,MCAGraphObject://0/82521/1,exp_04_02_02_02_03_n100_c18_99,MCAGraphObject://0/82521
1748489926,TASK_STARTED,MCAGraphObject://0/74095/1,exp_04_02_02_02_03_n100_c18_89,MCAGraphObject://0/74095
1748489933,TASK_STARTED,MCAGraphObject://0/77177/1,exp_04_02_02_02_03_n100_c18_92,MCAGraphObject://0/77177
1748489990,TASK_TERMINATED,MCAGraphObject://0/71317/1,exp_04_02_02_02_03_n100_c18_82,MCAGraphObject://0/71317
1748490113,TASK_TERMINATED,MCAGraphObject://0/82756/1,exp_04_02_02_02_03_n100_c18_100,MCAGraphObject://0/82756
1748490122,TASK_STARTED,MCAGraphObject://0/79335/1,exp_04_02_02_02_03_n100_c18_94,MCAGraphObject://0/79335
1748490324,TASK_TERMINATED,MCAGraphObject://0/80279/1,exp_04_02_02_02_03_n100_c18_96,MCAGraphObject://0/80279
1748490330,TASK_TERMINATED,MCAGraphObject://0/74095/1,exp_04_02_02_02_03_n100_c18_89,MCAGraphObject://0/74095
1748490339,TASK_STARTED,MCAGraphObject://0/80242/1,exp_04_02_02_02_03_n100_c18_95,MCAGraphObject://0/80242
1748490339,TASK_TERMINATED,MCAGraphObject://0/77177/1,exp_04_02_02_02_03_n100_c18_92,MCAGraphObject://0/77177
1748490357,TASK_STARTED,MCAGraphObject://0/80508/1,exp_04_02_02_02_03_n100_c18_97,MCAGraphObject://0/80508
1748490583,TASK_TERMINATED,MCAGraphObject://0/79335/1,exp_04_02_02_02_03_n100_c18_94,MCAGraphObject://0/79335
1748490747,TASK_TERMINATED,MCAGraphObject://0/80242/1,exp_04_02_02_02_03_n100_c18_95,MCAGraphObject://0/80242
1748490752,TASK_TERMINATED,MCAGraphObject://0/80508/1,exp_04_02_02_02_03_n100_c18_97,MCAGraphObject://0/80508
