timestamp,event,id,task_id,size,model,model_params,ts+size*tp
1748486154,SET_DEFINED,MCAGraphObject://0/2272/596,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/597,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/598,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/600,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/601,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/602,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/603,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/604,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/605,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/606,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/607,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/608,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/609,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/610,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/611,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/612,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/613,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/614,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486154,SET_DEFINED,MCAGraphObject://0/2272/615,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/617,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/618,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/619,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/620,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/621,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/622,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/623,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/624,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/625,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/626,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/627,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
1748486155,SET_DEFINED,MCAGraphObject://0/2272/628,MCAGraphObject://0/2271/1,1,AMDAHL_PSET_MODEL,"{'t_s': 0.10022271714922047, 't_p': 404.8997772828508}",
