timestamp,node_status,job_event
2025-05-29 02:33:12,"[{'node_id': 'n2', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n3', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n4', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n5', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n6', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n7', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n8', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n9', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n10', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n11', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n12', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n13', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n14', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n15', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n16', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n17', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n18', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n19', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n20', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n21', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n22', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n23', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n24', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n25', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n26', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n27', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n28', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n29', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n30', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n31', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n32', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n33', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n34', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n35', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n36', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n37', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n38', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n39', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n40', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n41', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n42', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n43', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n44', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n45', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n46', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n47', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n48', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n49', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n50', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n51', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n52', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n53', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n54', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n55', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n56', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n57', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n58', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n59', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n60', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n61', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n62', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n63', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n64', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n65', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n66', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n67', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n68', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n69', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n70', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n71', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n72', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n73', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n74', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n75', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n76', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n77', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n78', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n79', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n80', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n81', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n82', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n83', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n84', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n85', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n86', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n87', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n88', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n89', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n90', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n91', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n92', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n93', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n94', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n95', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n96', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n97', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n98', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n99', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n100', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n101', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}]",
2025-05-29 02:33:13,"[{'node_id': 'n2', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n3', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n4', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n5', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n6', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n7', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n8', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n9', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n10', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n11', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n12', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n13', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n14', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n15', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n16', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n17', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n18', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n19', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n20', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n21', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n22', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n23', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n24', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n25', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n26', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n27', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n28', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n29', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n30', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n31', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n32', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n33', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n34', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n35', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n36', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n37', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n38', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n39', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n40', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n41', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n42', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n43', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n44', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n45', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n46', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n47', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n48', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n49', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n50', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n51', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n52', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n53', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n54', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n55', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n56', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n57', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n58', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n59', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n60', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n61', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n62', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n63', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n64', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n65', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n66', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n67', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n68', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n69', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n70', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n71', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n72', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n73', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n74', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n75', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n76', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n77', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n78', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n79', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n80', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n81', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n82', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n83', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n84', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n85', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n86', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n87', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n88', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n89', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n90', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n91', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n92', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n93', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n94', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n95', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n96', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n97', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n98', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n99', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n100', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}, {'node_id': 'n101', 'event': 'NODE_STARTED', 'num_cores': 18, 'num_free_cores': 18, 'num_utilized_cores': 0}]","[{'event': 'TASK_SUBMITTED', 'task_id': 'MCAGraphObject://0/4', 'task_name': 'MCAGraphObject://0/4', 'task_graph_id': nan}, {'event': 'TASK_SUBMITTED', 'task_id': 'MCAGraphObject://0/4/1', 'task_name': 'exp_04_02_02_02_03_n100_c18_1', 'task_graph_id': 'MCAGraphObject://0/4'}]"
